Date,Price,Open,High,Low,Vol.,Change %
12/26/19,10522.90,10660.20,10660.20,10522.90,6.33M,-0.01
12/27/19,10774.60,10522.90,10774.60,10454.30,8.81M,0.02
12/30/19,10820.30,10820.30,10911.80,10751.70,6.19M,0.00
12/31/19,10751.70,10820.30,10843.20,10683.10,6.06M,-0.01
1/2/20,10980.40,10751.70,10980.40,10683.10,8.91M,0.02
1/3/20,11049.10,11071.90,11140.60,11003.30,16.49M,0.01
1/6/20,10980.40,10980.40,11094.80,10911.80,11.31M,-0.01
1/7/20,10843.20,11026.20,11071.90,10797.40,10.26M,-0.01
1/8/20,10728.80,10751.70,10820.30,10591.60,13.52M,-0.01
1/9/20,10980.40,10797.40,11049.10,10797.40,9.72M,0.02
1/10/20,11071.90,11026.20,11232.10,11003.30,21.07M,0.01
1/13/20,11094.80,11071.90,11163.40,11026.20,9.39M,0.00
1/14/20,11438.00,11094.80,11460.80,11071.90,20.14M,0.03
1/15/20,11506.60,11460.80,11598.10,11392.20,12.39M,0.01
1/16/20,11575.20,11438.00,11598.10,11415.10,14.44M,0.01
1/17/20,11438.00,11575.20,11735.30,11392.20,13.33M,-0.01
1/20/20,11666.70,11438.00,11666.70,11300.70,12.03M,0.02
1/21/20,11826.90,11781.10,11895.50,11689.60,12.45M,0.01
1/22/20,12032.70,11826.90,12078.50,11826.90,18.79M,0.02
1/30/20,11575.20,11689.60,11849.70,11415.10,27.44M,-0.04
1/31/20,11026.20,11438.00,11575.20,11026.20,23.16M,-0.05
2/3/20,11232.10,10660.20,11346.50,10385.70,25.44M,0.02
2/4/20,11255.00,11277.80,11346.50,11026.20,17.03M,0.00
2/5/20,11186.30,11369.30,11438.00,11071.90,14.61M,-0.01
2/6/20,11529.50,11140.60,11529.50,11117.70,19.40M,0.03
2/7/20,11140.60,11529.50,11575.20,11071.90,17.10M,-0.03
2/10/20,11140.60,10980.40,11277.80,10957.60,10.10M,0.00
2/11/20,10797.40,11186.30,11255.00,10728.80,26.43M,-0.03
2/12/20,10888.90,10751.70,11049.10,10728.80,20.18M,0.01
2/13/20,10843.20,10866.10,10934.70,10797.40,11.08M,0.00
2/14/20,10843.20,10797.40,10866.10,10683.10,10.64M,0.00
2/17/20,10866.10,10843.20,10911.80,10797.40,5.72M,0.00
2/18/20,10660.20,10911.80,10911.80,10660.20,15.70M,-0.02
2/19/20,10637.30,10660.20,10728.80,10568.70,11.54M,0.00
2/20/20,10866.10,10728.80,10866.10,10637.30,11.00M,0.02
2/21/20,10774.60,10866.10,10888.90,10751.70,9.51M,-0.01
2/24/20,10385.70,10408.50,10591.60,10385.70,27.25M,-0.04
2/25/20,10568.70,10339.90,10568.70,10339.90,11.17M,0.02
2/26/20,10408.50,10408.50,10522.90,10385.70,9.48M,-0.02
2/27/20,10500.00,10385.70,10545.80,10385.70,6.99M,0.01
2/28/20,10225.50,10317.00,10431.40,10179.80,13.87M,-0.03
3/2/20,10202.70,10156.90,10294.20,10156.90,8.33M,0.00
3/3/20,10202.70,10431.40,10431.40,10202.70,9.29M,0.00
3/4/20,10225.50,10248.40,10339.90,10225.50,6.20M,0.00
3/5/20,10225.50,10339.90,10362.80,10225.50,5.46M,0.00
3/6/20,10248.40,10225.50,10271.30,10179.80,6.39M,0.00
3/9/20,9539.30,9539.30,9859.50,9539.30,34.89M,-0.07
3/10/20,9905.30,9379.10,9951.00,9379.10,17.14M,0.04
3/11/20,9402.00,9928.10,9973.90,9219.00,17.96M,-0.05
3/12/20,8807.20,8944.50,9058.90,8761.50,27.46M,-0.06
3/13/20,8715.70,8258.20,9013.10,8212.50,27.03M,-0.01
3/16/20,8738.60,8784.40,9081.70,8670.00,19.55M,0.00
3/17/20,8784.40,8509.80,8830.10,8509.80,12.75M,0.01
3/18/20,9013.10,8875.90,9196.10,8853.00,21.90M,0.03
3/19/20,8761.50,8875.90,8921.60,8647.10,16.37M,-0.03
3/20/20,8509.80,8807.20,8830.10,8509.80,28.22M,-0.03
3/23/20,7915.10,7960.80,8235.30,7915.10,27.27M,-0.07
3/24/20,7823.60,7777.80,7937.90,7617.70,29.13M,-0.01
3/25/20,8143.80,8166.70,8166.70,7960.80,16.34M,0.04
3/26/20,7754.90,8029.40,8052.30,7732.10,17.93M,-0.05
3/27/20,7411.80,7732.10,7777.80,7228.80,28.31M,-0.04
3/30/20,7480.40,7000.00,7640.60,6977.20,22.89M,0.01
3/31/20,7709.20,7480.40,7937.90,6977.20,23.51M,0.03
4/1/20,7892.20,7640.60,8006.60,7617.70,10.23M,0.02
4/3/20,8075.20,7892.20,8098.10,7869.30,13.70M,0.02
4/6/20,8624.20,8304.00,8624.20,8189.60,21.50M,0.07
4/7/20,8692.80,8715.70,8738.60,8349.70,16.12M,0.01
4/8/20,8555.60,8418.30,8601.30,8372.60,10.75M,-0.02
4/9/20,8487.00,8601.30,8692.80,8487.00,15.03M,-0.01
4/10/20,8601.30,8464.10,8692.80,8372.60,11.71M,0.01
4/13/20,8853.00,8601.30,8921.60,8555.60,19.04M,0.03
4/14/20,9127.50,8830.10,9127.50,8784.40,18.42M,0.03
4/15/20,9196.10,9150.40,9287.60,9127.50,12.55M,0.01
4/16/20,9264.70,9127.50,9333.40,9036.00,14.04M,0.01
4/17/20,9470.60,9264.70,9516.40,9241.90,18.57M,0.02
4/20/20,9699.40,9607.90,9836.60,9402.00,19.84M,0.02
4/21/20,9241.90,9493.50,9722.30,9219.00,25.13M,-0.05
4/22/20,9516.40,9379.10,9745.10,9287.60,23.25M,0.03
4/23/20,9882.40,9745.10,10042.50,9745.10,17.58M,0.04
4/24/20,10111.20,9928.10,10156.90,9745.10,17.48M,0.02
4/27/20,10042.50,10179.80,10339.90,9996.80,13.98M,-0.01
4/28/20,9790.90,10065.40,10111.20,9722.30,16.19M,-0.03
4/29/20,9836.60,9790.90,9928.10,9607.90,15.68M,0.00
5/4/20,9607.90,9836.60,9859.50,9607.90,10.18M,-0.02
5/5/20,9790.90,9790.90,9905.30,9745.10,12.41M,0.02
5/6/20,10156.90,9859.50,10156.90,9836.60,16.05M,0.04
5/7/20,10797.40,10202.70,10797.40,10202.70,31.03M,0.06
5/8/20,10705.90,10888.90,11049.10,10705.90,26.29M,-0.01
5/11/20,10957.60,10843.20,11026.20,10660.20,15.21M,0.02
5/12/20,10820.30,10820.30,10934.70,10705.90,22.17M,-0.01
5/13/20,11026.20,10728.80,11071.90,10660.20,20.23M,0.02
5/14/20,10957.60,10888.90,11026.20,10843.20,13.73M,-0.01
5/15/20,10751.70,10957.60,11003.30,10705.90,16.70M,-0.02
5/18/20,11483.70,11186.30,11483.70,10980.40,28.41M,0.07
5/19/20,11964.10,12078.50,12284.40,11918.40,39.68M,0.04
5/20/20,12101.40,11895.50,12170.00,11735.30,24.40M,0.01
5/21/20,12124.20,12055.60,12147.10,11941.20,23.62M,0.00
5/22/20,12467.40,12055.60,12558.90,12009.90,34.23M,0.03
5/25/20,12490.30,12581.80,12719.00,12421.60,23.52M,0.00
5/26/20,12993.50,12513.10,12993.50,12490.30,24.23M,0.04
5/27/20,12444.50,13085.00,13085.00,12444.50,41.65M,-0.04
5/28/20,12444.50,12581.80,12627.50,12307.20,30.51M,0.00
5/29/20,12536.00,12490.30,12673.30,12353.00,26.49M,0.01
6/1/20,12650.40,12719.00,12719.00,12558.90,16.90M,0.01
6/2/20,12375.90,12719.00,12719.00,12330.10,24.20M,-0.02
6/3/20,12330.10,12375.90,12444.50,12170.00,25.31M,0.00
6/4/20,12170.00,12353.00,12536.00,12170.00,28.41M,-0.01
6/5/20,12375.90,12124.20,12490.30,11987.00,28.50M,0.02
6/8/20,12673.30,12581.80,12856.30,12490.30,36.11M,0.02
6/9/20,12398.70,12787.60,12810.50,12330.10,39.37M,-0.02
6/10/20,12353.00,12353.00,12536.00,12192.90,20.79M,0.00
6/11/20,11666.70,12284.40,12421.60,11666.70,48.17M,-0.06
6/12/20,12124.20,11209.20,12124.20,11209.20,39.76M,0.04
6/15/20,11621.00,12032.70,12124.20,11598.10,23.87M,-0.04
6/16/20,11987.00,11895.50,12078.50,11735.30,19.01M,0.03
6/17/20,12009.90,11987.00,12101.40,11849.70,14.88M,0.00
6/18/20,12261.50,11872.60,12284.40,11826.90,19.07M,0.02
6/19/20,12513.10,12353.00,12513.10,12353.00,22.18M,0.02
6/22/20,12490.30,12536.00,12719.00,12330.10,20.49M,0.00
6/23/20,12353.00,12490.30,12673.30,12238.60,23.97M,-0.01
6/24/20,12353.00,12353.00,12513.10,12261.50,13.72M,0.00
6/25/20,12490.30,12215.70,12719.00,12147.10,51.41M,0.01
6/26/20,12444.50,12536.00,12627.50,12353.00,19.72M,0.00
6/29/20,12192.90,12307.20,12353.00,12009.90,26.07M,-0.02
6/30/20,12261.50,12261.50,12536.00,12147.10,31.22M,0.01
7/1/20,12536.00,12353.00,12581.80,12307.20,22.84M,0.02
7/2/20,12627.50,12581.80,12696.10,12536.00,27.38M,0.01
7/3/20,12581.80,12673.30,12696.10,12536.00,17.08M,0.00
7/6/20,12627.50,12673.30,12696.10,12558.90,20.56M,0.00
7/7/20,12970.60,12696.10,13222.30,12673.30,59.07M,0.03
7/8/20,12833.40,12879.10,13016.40,12764.80,19.28M,-0.01
7/9/20,12879.10,12856.30,12947.80,12787.60,15.98M,0.00
7/10/20,12696.10,12810.50,12924.90,12627.50,30.45M,-0.01
7/13/20,12650.40,12604.60,12741.90,12467.40,30.96M,0.00
7/14/20,12764.80,12558.90,12787.60,12536.00,12.12M,0.01
7/15/20,12833.40,12902.00,12993.50,12833.40,13.82M,0.01
7/16/20,13085.00,12902.00,13222.30,12787.60,37.73M,0.02
7/17/20,13062.20,13130.80,13153.70,13062.20,14.24M,0.00
7/20/20,12810.50,13039.30,13130.80,12810.50,24.44M,-0.02
7/21/20,12856.30,12856.30,12924.90,12719.00,24.69M,0.00
7/22/20,12856.30,12947.80,12993.50,12787.60,15.71M,0.00
7/23/20,12902.00,12856.30,12902.00,12673.30,21.43M,0.00
7/24/20,12284.40,12810.50,12833.40,12032.70,44.83M,-0.05
7/27/20,11872.60,11918.40,12421.60,11804.00,38.73M,-0.03
7/28/20,12513.10,12124.20,12581.80,11987.00,29.74M,0.05
7/29/20,12126.00,12432.60,12711.40,11791.50,32.55M,-0.03
7/30/20,12321.10,12209.60,12432.60,12181.70,19.93M,0.02
7/31/20,12098.10,11958.70,12293.20,11958.70,13.44M,-0.02
8/3/20,12767.10,12098.10,12822.90,12098.10,29.65M,0.06
8/4/20,12822.90,12934.40,12990.10,12711.40,19.46M,0.00
8/5/20,13436.10,12822.90,13575.50,12767.10,45.48M,0.05
8/6/20,13408.30,13436.10,13603.40,13268.90,24.12M,0.00
8/7/20,13491.90,13380.40,13547.60,13352.50,21.35M,0.01
8/10/20,13547.60,13631.30,13798.50,13547.60,24.82M,0.00
8/11/20,13519.80,13603.40,13687.00,13436.10,16.98M,0.00
8/12/20,13547.60,13547.60,13659.10,13436.10,15.49M,0.00
8/13/20,13659.10,13659.10,13714.90,13547.60,13.27M,0.01
8/14/20,13436.10,13659.10,13714.90,13324.60,26.95M,-0.02
8/17/20,13547.60,13408.30,13547.60,13352.50,14.79M,0.01
8/18/20,13464.00,13603.40,13603.40,13436.10,9.00M,-0.01
8/19/20,13519.80,13491.90,13603.40,13436.10,16.26M,0.00
8/20/20,13436.10,13519.80,13575.50,13380.40,17.00M,-0.01
8/21/20,13575.50,13436.10,13603.40,13408.30,15.67M,0.01
8/24/20,13826.40,13659.10,13910.00,13603.40,24.45M,0.02
8/25/20,13687.00,13882.10,13965.80,13687.00,18.82M,-0.01
8/26/20,13491.90,13659.10,13687.00,13491.90,28.65M,-0.01
8/27/20,13547.60,13491.90,13575.50,13436.10,15.45M,0.00
8/28/20,13547.60,13659.10,13659.10,13519.80,20.36M,0.00
8/31/20,13687.00,13491.90,13826.40,13491.90,23.40M,0.01
9/1/20,13826.40,13687.00,13910.00,13631.30,29.40M,0.01
9/3/20,13937.90,13937.90,14049.40,13882.10,25.54M,0.01
9/4/20,13910.00,13742.80,13993.70,13742.80,33.03M,0.00
9/7/20,13659.10,13937.90,13993.70,13659.10,25.16M,-0.02
9/8/20,13742.80,13714.90,13770.60,13631.30,21.52M,0.01
9/9/20,13659.10,13603.40,13910.00,13575.50,34.45M,-0.01
9/10/20,13687.00,13770.60,13854.30,13659.10,21.25M,0.00
9/11/20,13631.30,13687.00,13742.80,13631.30,20.49M,0.00
9/14/20,13714.90,13659.10,13798.50,13659.10,22.33M,0.01
9/15/20,13770.60,13798.50,13910.00,13742.80,15.55M,0.00
9/16/20,13770.60,13798.50,13826.40,13714.90,12.09M,0.00
9/17/20,14160.90,13798.50,14216.70,13770.60,46.96M,0.03
9/18/20,14328.20,14244.50,14328.20,14216.70,21.89M,0.01
9/21/20,14328.20,14439.70,14467.50,14272.40,20.41M,0.00
9/22/20,14244.50,14216.70,14328.20,14160.90,26.83M,-0.01
9/23/20,14383.90,14300.30,14439.70,14244.50,22.09M,0.01
9/24/20,14300.30,14328.20,14439.70,14216.70,21.82M,-0.01
9/25/20,14356.00,14383.90,14383.90,14216.70,17.72M,0.00
9/28/20,14718.40,14383.90,14718.40,14328.20,30.84M,0.03
9/29/20,14690.50,14746.30,14941.40,14690.50,32.39M,0.00
9/30/20,14718.40,14690.50,14802.10,14551.20,22.79M,0.00
10/1/20,15052.90,14829.90,15164.40,14774.20,30.12M,0.02
10/2/20,14885.70,15080.80,15192.30,14495.40,35.47M,-0.01
10/5/20,15248.10,14969.30,15275.90,14969.30,22.45M,0.02
10/6/20,15749.80,15303.80,15749.80,15164.40,41.44M,0.03
10/7/20,15498.90,15666.20,15777.70,15498.90,25.89M,-0.02
10/8/20,15666.20,15610.40,15666.20,15443.20,32.01M,0.01
10/9/20,15889.20,15722.00,16000.70,15610.40,16.61M,0.01
10/12/20,15749.80,15972.80,16028.60,15638.30,21.51M,-0.01
10/13/20,15610.40,15722.00,15749.80,15554.70,18.72M,-0.01
10/14/20,15805.60,15582.60,15805.60,15498.90,24.99M,0.01
10/15/20,16195.80,16725.50,16725.50,16195.80,53.57M,0.02
10/16/20,16223.70,16279.50,16446.70,16140.10,30.39M,0.00
10/19/20,16112.20,16251.60,16307.30,16084.30,19.20M,-0.01
10/20/20,16363.10,16028.60,16363.10,16000.70,23.38M,0.02
10/21/20,16223.70,16418.80,16502.50,16168.00,18.73M,-0.01
10/22/20,16502.50,16168.00,16502.50,16112.20,22.94M,0.02
10/23/20,17227.20,16614.00,17227.20,16530.40,51.83M,0.04
10/26/20,17171.50,17283.00,17840.50,17115.70,35.73M,0.00
10/27/20,17506.00,17060.00,17673.30,17032.10,44.37M,0.02
10/28/20,16948.50,17366.60,17645.40,16837.00,45.04M,-0.03
10/29/20,17060.00,16697.60,17143.60,16697.60,36.47M,0.01
10/30/20,17032.10,17171.50,17227.20,16669.70,33.41M,0.00
11/2/20,17060.00,17032.10,17115.70,16920.60,18.23M,0.00
11/3/20,17115.70,17283.00,17450.30,17032.10,30.75M,0.00
11/4/20,17087.90,17115.70,17283.00,16920.60,32.10M,0.00
11/5/20,16864.90,17087.90,17143.60,16864.90,20.36M,-0.01
11/6/20,16948.50,16892.70,17115.70,16837.00,23.54M,0.01
11/9/20,17561.80,17171.50,17561.80,17115.70,32.14M,0.04
11/10/20,17450.30,17896.30,17952.00,17450.30,36.23M,-0.01
11/11/20,17450.30,17450.30,17617.50,17366.60,25.56M,0.00
11/12/20,17533.90,17450.30,17561.80,17422.40,17.21M,0.00
11/13/20,17812.60,17561.80,17812.60,17533.90,21.34M,0.02
11/16/20,17979.90,18007.80,18258.70,17784.80,44.82M,0.01
11/17/20,18593.20,18119.30,18593.20,18063.50,28.48M,0.03
11/18/20,19290.10,18732.50,19290.10,18593.20,38.81M,0.04
11/19/20,19624.60,19345.80,19791.80,19206.40,46.57M,0.02
11/20/20,19903.30,19680.30,19903.30,19485.20,31.84M,0.01
11/23/20,20906.90,19903.30,21102.00,19791.80,41.56M,0.05
11/24/20,20906.90,21046.20,21464.40,20237.80,85.88M,0.00
11/25/20,19847.60,20516.60,20572.30,19624.60,97.75M,-0.05
11/26/20,19568.80,19568.80,19736.10,19122.80,58.20M,-0.01
11/27/20,20210.00,19513.10,20293.60,19513.10,28.13M,0.03
11/30/20,19791.80,20210.00,20293.60,19791.80,30.64M,-0.02
12/1/20,19847.60,19457.30,19847.60,19262.20,38.26M,0.00
12/2/20,19680.30,19847.60,19875.40,19568.80,25.70M,-0.01
12/3/20,20544.50,19819.70,20544.50,19680.30,39.51M,0.04
12/4/20,20600.20,20656.00,20767.50,20460.80,31.18M,0.00
12/7/20,21297.10,20656.00,21408.60,20544.50,42.82M,0.03
12/8/20,21408.60,21297.10,21631.60,21185.60,35.69M,0.01
12/9/20,21464.40,21464.40,21520.10,21241.40,26.79M,0.00
12/10/20,20962.60,21464.40,21520.10,20739.60,53.36M,-0.02
12/11/20,21631.60,21185.60,21631.60,21018.40,29.21M,0.03
12/14/20,21882.50,21966.10,22021.90,21715.30,25.42M,0.01
12/15/20,21520.10,21771.00,21826.80,21464.40,34.37M,-0.02
12/16/20,21631.60,21631.60,21938.30,21464.40,30.40M,0.01
12/17/20,20990.50,21408.60,21548.00,20990.50,53.78M,-0.03
12/18/20,21520.10,21241.40,21603.70,21129.90,35.02M,0.03
12/21/20,21492.20,21743.10,21771.00,21380.70,27.71M,0.00
12/22/20,21938.30,21492.20,21994.00,21352.90,45.72M,0.02
12/23/20,22300.60,21994.00,22969.70,21966.10,49.31M,0.02
12/24/20,22272.80,22635.20,22746.70,21520.10,32.48M,0.00
12/25/20,22718.80,22300.60,22774.50,22021.90,39.78M,0.02
12/28/20,23164.80,23304.20,23387.80,22858.20,36.90M,0.02
12/29/20,23192.70,22997.50,23332.00,22886.00,23.59M,0.00
12/30/20,22802.40,23192.70,23192.70,22718.80,38.45M,-0.02
12/31/20,23109.00,22802.40,23276.30,22690.90,20.83M,0.01
1/4/21,23582.90,23415.70,23973.20,23220.50,27.79M,0.02
1/5/21,23610.80,23304.20,23861.70,23248.40,32.70M,0.00
1/6/21,23861.70,23694.40,24140.40,23582.90,31.50M,0.01
1/7/21,23861.70,24056.80,24084.70,23555.10,38.23M,0.00
1/8/21,23833.80,23917.40,24140.40,23750.20,35.06M,0.00
1/11/21,24001.10,24028.90,24140.40,23750.20,29.21M,0.01
1/12/21,25032.50,24084.70,25032.50,23917.40,39.91M,0.04
1/13/21,24921.00,25199.70,25339.10,24753.70,28.31M,0.00
1/14/21,24781.60,24921.00,24921.00,24447.10,30.76M,-0.01
1/15/21,24809.50,24698.00,25116.10,24698.00,25.95M,0.00
1/18/21,24865.20,24809.50,25004.60,24670.10,31.79M,0.00
1/19/21,23192.70,24865.20,24865.20,23136.90,45.24M,-0.07
1/20/21,23248.40,23415.70,23945.30,22300.60,66.54M,0.00
1/21/21,24642.20,23889.60,24642.20,23304.20,36.56M,0.06
1/22/21,24335.60,24698.00,24921.00,24279.80,25.97M,-0.01
1/25/21,24363.50,24112.60,25339.10,24028.90,58.08M,0.00
1/26/21,23582.90,24307.70,24307.70,23192.70,42.29M,-0.03
1/27/21,22467.90,23081.20,23638.70,22021.90,49.24M,-0.05
1/28/21,20906.90,20962.60,21771.00,20906.90,87.64M,-0.07
1/29/21,21826.80,20628.10,22272.80,20628.10,70.64M,0.04
2/1/21,21380.70,21743.10,22217.00,21297.10,37.42M,-0.02
2/2/21,22579.40,21464.40,22579.40,21325.00,50.09M,0.06
2/3/21,23415.70,22969.70,23610.80,22858.20,61.14M,0.04
2/4/21,23304.20,23415.70,23527.20,23164.80,39.05M,0.00
2/5/21,23694.40,23387.80,23805.90,23248.40,41.02M,0.02
2/8/21,22802.40,23694.40,23750.20,22300.60,57.77M,-0.04
2/9/21,23304.20,22802.40,23359.90,22551.50,45.92M,0.02
2/17/21,24224.10,23666.60,24224.10,23582.90,42.56M,0.04
2/18/21,24447.10,24196.20,24530.70,23945.30,37.46M,0.01
2/19/21,24224.10,24140.40,24475.00,24028.90,29.85M,-0.01
2/22/21,24196.20,24224.10,24753.70,23973.20,37.49M,0.00
2/23/21,24140.40,24084.70,24391.30,23945.30,31.45M,0.00
2/24/21,24307.70,24335.60,24753.70,24140.40,47.88M,0.01
2/25/21,24614.30,24530.70,24753.70,24335.60,38.49M,0.01
2/26/21,25422.70,24363.50,25478.50,24307.70,71.83M,0.03
3/1/21,25757.20,25785.10,25813.00,25534.20,38.61M,0.01
3/2/21,26036.00,26091.80,26259.00,25757.20,41.54M,0.01
3/3/21,26091.80,25952.40,26231.10,25924.50,39.07M,0.00
3/4/21,25590.00,26147.50,26147.50,25088.20,49.07M,-0.02
3/5/21,25645.70,25450.60,25701.50,25144.00,37.55M,0.00
3/8/21,25813.00,25980.20,26147.50,25645.70,31.20M,0.01
3/9/21,25562.10,25645.70,25757.20,25116.10,28.59M,-0.01
3/10/21,25422.70,25562.10,25562.10,25171.80,27.68M,-0.01
3/11/21,25868.70,25590.00,26008.10,25534.20,27.32M,0.02
3/12/21,25896.60,25980.20,25980.20,25757.20,21.33M,0.00
3/15/21,25924.50,25980.20,26147.50,25868.70,20.89M,0.00
3/16/21,25701.50,25980.20,25980.20,25534.20,24.74M,-0.01
3/17/21,25813.00,25729.40,25896.60,25673.60,21.40M,0.00
3/18/21,25980.20,26036.00,26063.90,25840.90,19.60M,0.01
3/19/21,26286.90,25980.20,26454.10,25980.20,32.28M,0.01
3/22/21,26063.90,26370.50,26454.10,26036.00,19.39M,-0.01
3/23/21,25980.20,26008.10,26259.00,25868.70,21.92M,0.00
3/24/21,25339.10,25673.60,25840.90,25144.00,41.51M,-0.02
3/25/21,25088.20,25478.50,25506.40,24976.70,34.98M,-0.01
3/26/21,25757.20,25367.00,25757.20,25116.10,49.33M,0.03
3/29/21,25813.00,25924.50,25980.20,25729.40,23.26M,0.00
3/30/21,25896.60,25924.50,26063.90,25701.50,23.40M,0.00
3/31/21,26091.80,25896.60,26398.40,25840.90,28.65M,0.01
4/1/21,27039.50,26203.30,27039.50,26175.40,48.58M,0.04
4/2/21,27346.20,27206.80,27485.50,27095.30,29.27M,0.01
4/5/21,27485.50,27597.00,27652.80,27290.40,26.99M,0.01
4/6/21,27541.30,27485.50,27624.90,27374.00,24.63M,0.00
4/7/21,27569.20,27541.30,27652.80,27262.50,25.29M,0.00
4/8/21,27513.40,27597.00,27652.80,27318.30,21.01M,0.00
4/9/21,27624.90,27485.50,27820.10,27346.20,27.42M,0.00
4/12/21,28544.80,27820.10,28712.10,27736.40,47.40M,0.03
4/13/21,27931.60,28712.10,28712.10,27931.60,47.31M,-0.02
4/14/21,29548.40,27931.60,29715.60,27820.10,50.46M,0.06
4/15/21,30384.60,29827.10,30496.10,29269.60,56.30M,0.03
4/16/21,30440.40,30161.60,31053.60,29827.10,49.90M,0.00
4/19/21,32224.40,30774.90,32224.40,30496.10,61.09M,0.06
4/20/21,31889.90,32335.90,32670.40,31220.90,66.39M,-0.01
4/22/21,30663.40,31499.70,32280.20,30663.40,58.00M,-0.04
4/23/21,31443.90,30942.10,31443.90,30551.90,50.01M,0.03
4/26/21,30719.10,31499.70,31555.40,30663.40,44.15M,-0.02
4/27/21,31388.20,30719.10,31443.90,30328.90,37.37M,0.02
4/28/21,31220.90,31388.20,31499.70,30942.10,27.41M,-0.01
4/29/21,32391.70,31499.70,32726.20,31443.90,48.93M,0.04
5/4/21,33339.50,31945.70,33674.00,31778.40,57.91M,0.03
5/5/21,33060.70,33451.00,33618.20,33060.70,42.94M,-0.01
5/6/21,33116.50,33060.70,33618.20,32781.90,37.93M,0.00
5/7/21,33897.00,33005.00,34287.20,32949.20,51.87M,0.02
5/10/21,35123.50,33897.00,35290.80,33897.00,49.42M,0.04
5/11/21,34566.00,35290.80,35290.80,34566.00,51.89M,-0.02
5/12/21,34956.30,34343.00,34956.30,34175.70,51.45M,0.01
5/13/21,34287.20,34789.00,35123.50,34287.20,43.27M,-0.02
5/14/21,34231.50,34566.00,34844.80,34008.50,55.84M,0.00
5/17/21,34510.20,34231.50,34789.00,33785.50,59.68M,0.01
5/18/21,35346.50,34844.80,35513.80,34844.80,68.70M,0.02
5/19/21,36851.80,35681.00,37186.30,35402.30,49.86M,0.04
5/20/21,37130.60,36907.60,37186.30,36517.30,37.82M,0.01
5/21/21,36573.10,36851.80,37019.10,36461.50,40.28M,-0.02
5/24/21,36461.50,36573.10,36851.80,36238.50,41.40M,0.00
5/25/21,37576.60,36405.80,37799.60,36350.00,39.82M,0.03
5/26/21,37799.60,37576.60,37799.60,37465.10,27.18M,0.01
5/27/21,37242.10,37743.80,37799.60,36907.60,33.63M,-0.01
5/28/21,37409.30,37409.30,37520.80,36907.60,52.89M,0.00
5/31/21,39884.60,39884.60,39884.60,39203.50,78.40M,0.07
6/1/21,42003.70,41322.60,42609.20,40868.50,43.44M,0.05
6/2/21,40868.50,41625.30,42003.70,40111.70,52.00M,-0.03
6/3/21,41095.50,40868.50,41322.60,40111.70,48.06M,0.01
6/4/21,41246.90,41246.90,41852.40,41095.50,41.18M,0.00
6/7/21,39884.60,41322.60,41625.30,39354.90,45.05M,-0.03
6/8/21,37841.20,39581.90,40036.00,37841.20,50.03M,-0.05
6/9/21,38068.30,37765.50,38900.80,37084.40,53.24M,0.01
6/10/21,39052.10,37992.60,39808.90,37841.20,38.11M,0.03
6/11/21,40187.40,39430.50,40263.00,39052.10,37.74M,0.03
6/14/21,40565.80,40490.10,41095.50,39960.30,37.16M,0.01
6/15/21,40263.00,40111.70,40565.80,39884.60,28.22M,-0.01
6/16/21,39203.50,39960.30,40111.70,38976.40,37.61M,-0.03
6/17/21,38900.80,38522.30,39279.20,38522.30,26.28M,-0.01
6/18/21,39430.50,39279.20,40338.70,38900.80,37.69M,0.01
6/21/21,38749.40,39354.90,39733.30,38749.40,29.39M,-0.02
6/22/21,39127.80,38976.40,39657.60,38749.40,24.00M,0.01
6/23/21,38900.80,39052.10,39279.20,38673.70,24.13M,-0.01
6/24/21,38295.30,38900.80,39127.80,38219.60,25.98M,-0.02
6/25/21,38371.00,38371.00,38749.40,37689.80,34.05M,0.00
6/28/21,39657.60,38825.10,39733.30,38446.70,50.91M,0.03
6/29/21,39203.50,39733.30,39808.90,39127.80,25.78M,-0.01
6/30/21,38976.40,39279.20,39506.20,38900.80,24.57M,-0.01
7/1/21,39960.30,39127.80,40036.00,39052.10,51.57M,0.03
7/2/21,39581.90,40111.70,40414.40,39506.20,39.08M,-0.01
7/5/21,38749.40,39581.90,39581.90,38446.70,48.19M,-0.02
7/6/21,36327.60,38673.70,39506.20,36327.60,62.68M,-0.06
7/7/21,37765.50,37084.40,37765.50,36214.00,52.72M,0.04
7/8/21,37084.40,37765.50,37916.90,36781.60,39.82M,-0.02
7/9/21,35797.80,36706.00,37160.10,34813.90,60.96M,-0.03
7/12/21,34019.20,35343.70,35495.00,33300.30,98.15M,-0.05
7/13/21,34435.50,34435.50,34813.90,33716.50,33.15M,0.01
7/14/21,34057.10,34738.20,34813.90,33565.10,35.66M,-0.01
7/15/21,35192.30,33754.40,35457.20,33754.40,37.11M,0.03
7/16/21,35381.50,35343.70,35911.30,35192.30,28.93M,0.01
7/19/21,33527.30,34549.00,34738.20,33300.30,51.25M,-0.05
7/20/21,35797.80,34057.10,35797.80,33640.80,53.26M,0.07
7/21/21,35381.50,35949.10,36176.20,35268.00,27.74M,-0.01
7/22/21,35722.10,35343.70,36100.50,35041.00,27.94M,0.01
7/23/21,34662.50,35419.40,35570.70,34662.50,37.58M,-0.03
7/26/21,34511.20,34435.50,34889.60,33792.20,30.53M,0.00
7/27/21,34965.30,34813.90,35419.40,34586.90,23.67M,0.01
