Date,Price,Open,High,Low,Vol.,Change %
12/24/2021,14200,"15,000.00","15,350.00","14,000.00",29.46M,-4.70%
12/23/2021,14900,"14,450.00","15,350.00","13,900.00",45.36M,2.76%
12/22/2021,14500,"14,000.00","14,550.00","13,800.00",27.61M,6.62%
12/21/2021,13600,"13,000.00","13,600.00","12,750.00",30.25M,6.67%
12/20/2021,12750,"11,500.00","12,750.00","11,450.00",48.86M,4.94%
12/17/2021,12150,"13,100.00","13,800.00","12,150.00",34.73M,-6.90%
12/16/2021,13050,"12,100.00","13,050.00","11,800.00",26.52M,6.97%
12/15/2021,12200,"12,000.00","12,750.00","11,550.00",38.32M,1.67%
12/14/2021,12000,"11,800.00","12,000.00","11,350.00",57.95M,6.67%
12/13/2021,11250,"10,900.00","11,250.00","10,550.00",16.54M,6.64%
12/10/2021,10550,"10,000.00","10,800.00","9,880.00",30.82M,3.43%
12/09/2021,10200,"9,700.00","10,550.00","9,650.00",48.78M,3.34%
12/08/2021,9870,"9,800.00","9,870.00","9,600.00",38.30M,6.93%
12/07/2021,9230,"8,780.00","9,230.00","8,660.00",36.51M,6.95%
12/06/2021,8630,"9,000.00","9,050.00","8,500.00",27.81M,-1.93%
12/03/2021,8800,"8,600.00","9,200.00","8,280.00",38.15M,0.00%
12/02/2021,8800,"8,780.00","9,150.00","8,710.00",24.74M,1.15%
12/01/2021,8700,"8,300.00","8,750.00","8,250.00",31.90M,5.71%
11/30/2021,8230,"8,230.00","8,230.00","8,000.00",39.20M,6.88%
11/29/2021,7700,"6,900.00","7,700.00","6,900.00",18.01M,6.94%
11/26/2021,7200,"7,780.00","7,780.00","7,190.00",19.83M,-4.00%
11/25/2021,7500,"7,000.00","7,500.00","6,700.00",24.16M,6.23%
11/24/2021,7060,"7,340.00","7,590.00","7,000.00",17.66M,-1.26%
11/23/2021,7150,"6,930.00","7,320.00","6,930.00",35.57M,-4.03%
11/22/2021,7450,"7,800.00","7,980.00","7,450.00",39.90M,-6.99%
11/19/2021,8010,"8,700.00","8,850.00","8,010.00",36.24M,-6.97%
11/18/2021,8610,"8,200.00","8,690.00","8,110.00",26.43M,5.00%
11/17/2021,8200,"8,140.00","8,500.00","7,990.00",30.65M,-0.97%
11/16/2021,8280,"8,000.00","8,620.00","7,700.00",36.39M,1.60%
11/15/2021,8150,"7,980.00","8,150.00","7,700.00",34.54M,6.96%
11/12/2021,7620,"7,010.00","7,620.00","7,010.00",42.28M,6.87%
11/11/2021,7130,"6,690.00","7,160.00","6,560.00",38.79M,6.42%
11/10/2021,6700,"6,560.00","6,890.00","6,450.00",26.08M,2.13%
11/09/2021,6560,"6,530.00","6,560.00","6,220.00",45.01M,6.84%
11/08/2021,6140,"6,140.00","6,140.00","6,000.00",23.88M,6.97%
11/05/2021,5740,"5,500.00","5,740.00","5,480.00",33.02M,6.89%
11/04/2021,5370,"5,350.00","5,450.00","5,250.00",12.48M,0.19%
11/03/2021,5360,"5,640.00","5,650.00","5,350.00",20.02M,-3.60%
11/02/2021,5560,"5,700.00","5,750.00","5,550.00",25.67M,0.91%
11/01/2021,5510,"5,400.00","5,510.00","5,330.00",29.93M,6.99%
10/29/2021,5150,"5,240.00","5,240.00","5,140.00",9.10M,-0.19%
10/28/2021,5160,"5,050.00","5,270.00","5,050.00",20.26M,2.38%
10/27/2021,5040,"5,050.00","5,060.00","5,020.00",9.48M,0.20%
10/26/2021,5030,"5,060.00","5,080.00","5,020.00",7.72M,-0.40%
10/25/2021,5050,"5,060.00","5,080.00","5,040.00",12.02M,0.00%
10/22/2021,5050,"5,080.00","5,120.00","5,040.00",6.20M,-0.59%
10/21/2021,5080,"5,060.00","5,150.00","5,040.00",7.12M,0.79%
10/20/2021,5040,"5,040.00","5,080.00","5,020.00",6.18M,0.00%
10/19/2021,5040,"5,070.00","5,100.00","5,040.00",4.81M,-0.59%
10/18/2021,5070,"5,160.00","5,160.00","5,070.00",2.86M,-0.59%
10/15/2021,5100,"5,200.00","5,240.00","5,080.00",3.93M,-1.92%
10/14/2021,5200,"5,030.00","5,280.00","5,030.00",13.60M,3.17%
10/13/2021,5040,"5,010.00","5,070.00","5,010.00",4.71M,0.40%
10/12/2021,5020,"5,040.00","5,080.00","5,000.00",5.80M,-0.40%
10/11/2021,5040,"5,120.00","5,130.00","5,040.00",6.59M,-0.98%
10/08/2021,5090,"5,050.00","5,200.00","5,040.00",4.82M,0.99%
10/07/2021,5040,"5,040.00","5,080.00","5,030.00",3.99M,0.20%
10/06/2021,5030,"5,000.00","5,100.00","5,000.00",5.93M,0.40%
10/05/2021,5010,"5,030.00","5,040.00","4,990.00",2.70M,0.20%
10/04/2021,5000,"5,010.00","5,060.00","4,980.00",3.23M,0.00%
10/01/2021,5000,"5,020.00","5,090.00","5,000.00",3.52M,-1.19%
09/30/2021,5060,"5,080.00","5,130.00","5,050.00",3.29M,-0.20%
09/29/2021,5070,"5,090.00","5,160.00","5,020.00",4.80M,0.20%
09/28/2021,5060,"4,970.00","5,090.00","4,970.00",4.07M,1.00%
09/27/2021,5010,"5,210.00","5,220.00","5,010.00",7.77M,-4.39%
09/24/2021,5240,"5,310.00","5,340.00","5,220.00",3.78M,0.00%
09/23/2021,5240,"5,600.00","5,640.00","5,200.00",10.40M,-4.38%
09/22/2021,5480,"5,200.00","5,480.00","5,200.00",20.85M,6.82%
09/21/2021,5130,"5,100.00","5,180.00","5,070.00",4.17M,-1.35%
09/20/2021,5200,"5,200.00","5,330.00","5,130.00",7.55M,0.97%
09/17/2021,5150,"5,000.00","5,290.00","5,000.00",7.02M,3.00%
09/16/2021,5000,"5,000.00","5,020.00","4,970.00",3.23M,-0.20%
09/15/2021,5010,"5,020.00","5,040.00","4,990.00",2.72M,0.00%
09/14/2021,5010,"5,080.00","5,090.00","5,000.00",2.16M,-1.76%
09/13/2021,5100,"4,990.00","5,100.00","4,950.00",6.18M,2.41%
09/10/2021,4980,"4,950.00","5,050.00","4,940.00",3.30M,-1.78%
09/09/2021,5070,"5,020.00","5,070.00","4,950.00",3.15M,0.60%
09/08/2021,5040,"5,070.00","5,090.00","4,960.00",2.63M,-1.18%
09/07/2021,5100,"5,200.00","5,210.00","5,050.00",2.36M,-1.54%
09/06/2021,5180,"5,130.00","5,260.00","5,080.00",3.92M,0.97%
09/01/2021,5130,"5,100.00","5,200.00","5,070.00",2.25M,0.59%
08/31/2021,5100,"5,050.00","5,180.00","5,030.00",2.46M,0.99%
