"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2021","97,956","97,778","98,222","96,800","1.44M","0.46%"
"01/05/2021","97,511","95,289","97,689","95,289","1.34M","1.57%"
"01/04/2021","96,000","96,444","96,889","94,667","1.11M","-0.19%"
"12/31/2020","96,178","96,444","97,156","93,778","738.04K","-0.28%"
"12/30/2020","96,444","94,844","97,422","94,844","1.72M","1.88%"
"12/29/2020","94,667","94,311","94,756","94,044","688.90K","0.57%"
"12/28/2020","94,133","94,133","94,756","93,689","800.67K","0.00%"
"12/25/2020","94,133","93,956","94,578","93,333","416.59K","0.19%"
"12/24/2020","93,956","95,111","95,111","92,444","935.37K","0.00%"
"12/23/2020","93,956","93,956","95,111","93,689","789.11K","0.00%"
"12/22/2020","93,956","94,222","95,556","93,600","583.11K","-0.66%"
"12/21/2020","94,578","93,778","94,578","93,244","660.49K","1.62%"
"12/18/2020","93,067","93,067","94,311","92,889","1.52M","0.00%"
"12/17/2020","93,067","95,111","95,111","92,978","1.52M","-2.15%"
"12/16/2020","95,111","94,933","95,200","94,133","850.72K","0.00%"
"12/15/2020","95,111","96,800","96,800","94,844","1.36M","-1.74%"
"12/14/2020","96,800","94,844","96,800","93,778","1.26M","1.97%"
"12/11/2020","94,933","93,244","94,933","93,244","640.53K","1.81%"
"12/10/2020","93,244","94,222","95,111","93,244","1.10M","-1.04%"
"12/09/2020","94,222","93,333","94,222","92,800","888.51K","0.95%"
"12/08/2020","93,333","94,044","94,044","93,156","840.69K","-0.76%"
"12/07/2020","94,044","94,222","94,222","93,422","763.49K","0.00%"
"12/04/2020","94,044","94,044","94,667","92,889","896.69K","0.00%"
"12/03/2020","94,044","93,333","94,044","92,711","823.22K","0.76%"
"12/02/2020","93,333","93,244","93,778","92,622","560.15K","0.00%"
"12/01/2020","93,333","91,556","93,333","91,378","1.07M","1.06%"
"11/30/2020","92,356","93,511","93,778","92,267","1.80M","-1.24%"
"11/27/2020","93,511","94,222","94,311","93,156","810.93K","-0.85%"
"11/26/2020","94,311","93,333","94,400","92,889","613.63K","0.47%"
"11/25/2020","93,867","92,533","94,400","92,533","1.38M","1.54%"
"11/24/2020","92,444","92,356","93,333","91,644","913.75K","0.19%"
"11/23/2020","92,267","92,444","93,422","91,644","827.61K","0.00%"
"11/20/2020","92,267","92,889","92,889","91,911","600.57K","-0.19%"
"11/19/2020","92,444","93,156","93,156","91,556","1.34M","-0.86%"
"11/18/2020","93,244","94,222","94,222","91,556","845.18K","-1.04%"
"11/17/2020","94,222","91,556","94,222","90,844","970.11K","3.92%"
"11/16/2020","90,667","95,467","96,444","88,889","2.00M","-5.03%"
"11/13/2020","95,467","94,933","96,000","94,311","602.27K","0.56%"
"11/12/2020","94,933","94,044","94,933","93,333","767.99K","0.95%"
"11/11/2020","94,044","93,867","94,222","91,556","1.16M","0.19%"
"11/10/2020","93,867","94,667","95,289","93,867","879.73K","-0.47%"
"11/09/2020","94,311","93,422","94,400","93,067","904.14K","0.95%"
"11/06/2020","93,422","94,222","94,222","92,889","666.93K","0.57%"
"11/05/2020","92,889","92,622","95,022","92,444","888.59K","0.97%"
"11/04/2020","92,000","92,711","92,800","91,556","557.26K","-0.86%"
"11/03/2020","92,800","95,111","95,111","92,800","844.95K","-1.97%"
"11/02/2020","94,667","94,667","95,111","93,333","777.50K","0.00%"
"10/30/2020","94,667","90,222","94,667","89,511","1.09M","5.76%"
"10/29/2020","89,511","89,067","91,556","88,889","1.49M","0.50%"
"10/28/2020","89,067","93,956","95,111","87,822","1.33M","-5.20%"
"10/27/2020","93,956","95,111","95,200","92,444","904.52K","0.57%"
"10/26/2020","93,422","96,889","97,333","93,244","1.10M","1.06%"
"10/23/2020","92,444","89,067","93,244","88,889","1.98M","3.90%"
"10/22/2020","88,978","86,222","88,978","86,044","699.31K","2.88%"
"10/21/2020","86,489","86,933","87,022","85,956","193.51K","-0.51%"
"10/20/2020","86,933","86,578","87,022","85,156","575.16K","0.10%"
"10/19/2020","86,844","86,933","87,022","86,578","416.91K","0.10%"
"10/16/2020","86,756","87,200","87,200","86,133","671.16K","0.10%"
"10/15/2020","86,667","84,533","86,667","80,889","1.53M","2.63%"
"10/14/2020","84,444","83,644","84,444","83,556","437.92K","0.96%"
"10/13/2020","83,644","83,467","83,644","83,022","305.99K","0.21%"
"10/12/2020","83,467","83,200","83,556","82,222","367.08K","0.32%"
"10/09/2020","83,200","82,044","83,289","82,044","348.28K","1.41%"
"10/08/2020","82,044","81,778","82,578","81,333","244.11K","-0.22%"
"10/07/2020","82,222","81,333","83,111","80,889","429.21K","0.76%"
"10/06/2020","81,600","82,933","82,933","81,600","586.34K","-1.61%"
"10/05/2020","82,933","83,556","83,556","81,778","101.76K","-0.75%"
"10/02/2020","83,556","82,222","83,556","81,778","450.87K","1.62%"
"10/01/2020","82,222","81,689","83,022","81,689","239.07K","1.09%"
"09/30/2020","81,333","81,333","83,022","81,333","469.53K","0.00%"
"09/29/2020","81,333","83,556","83,556","81,333","443.80K","-1.40%"
"09/28/2020","82,489","82,667","83,733","82,489","228.19K","0.00%"
"09/25/2020","82,489","84,000","84,267","82,489","463.74K","-0.22%"
"09/24/2020","82,667","83,378","84,889","82,667","437.56K","-1.59%"
"09/23/2020","84,000","84,444","85,067","84,000","125.81K","-0.11%"
"09/22/2020","84,089","85,333","85,511","84,089","568.38K","-1.46%"
"09/21/2020","85,333","83,556","85,333","83,556","643.34K","2.13%"
"09/18/2020","83,556","84,444","84,800","83,111","1.23M","0.00%"
"09/17/2020","83,556","82,756","84,889","82,667","938.10K","-1.57%"
"09/16/2020","84,889","84,356","84,889","82,756","612.34K","0.53%"
"09/15/2020","84,444","82,844","84,444","82,844","1.11M","2.04%"
"09/14/2020","82,756","81,156","83,200","81,067","685.05K","2.20%"
"09/11/2020","80,978","80,000","82,044","79,911","462.77K","0.66%"
"09/10/2020","80,444","80,889","82,222","80,444","473.80K","0.00%"
"09/09/2020","80,444","80,356","82,133","79,467","974.11K","0.00%"
"09/08/2020","80,444","81,422","82,222","80,444","700.08K","-1.09%"
"09/07/2020","81,333","83,556","84,711","81,333","523.57K","-2.66%"
"09/04/2020","83,556","84,000","84,889","82,933","929.20K","-0.53%"
"09/03/2020","84,000","83,111","84,978","82,400","1.17M","1.94%"
"09/01/2020","82,400","80,178","83,556","79,911","759.72K","3.00%"
"08/31/2020","80,000","80,000","81,333","80,000","311.15K","0.11%"
"08/28/2020","79,911","81,156","82,044","79,911","715.52K","-1.21%"
"08/27/2020","80,889","80,089","80,889","80,089","492.69K","0.00%"
"08/26/2020","80,889","80,711","81,067","80,000","615.69K","0.00%"
"08/25/2020","80,889","79,111","81,689","79,111","1.21M","2.25%"
"08/24/2020","79,111","76,889","79,111","76,889","1.18M","3.37%"
"08/21/2020","76,533","76,444","77,244","76,356","423.89K","0.12%"
"08/20/2020","76,444","76,978","77,511","76,444","1.11M","-0.58%"
"08/19/2020","76,889","76,889","77,867","76,889","390.53K","0.00%"
"08/18/2020","76,889","77,600","77,956","76,622","869.25K","-1.37%"
"08/17/2020","77,956","77,333","78,667","77,156","423.22K","0.34%"
"08/14/2020","77,689","78,222","79,111","77,689","735.83K","-0.68%"
"08/13/2020","78,222","78,667","79,111","77,778","516.01K","0.69%"
"08/12/2020","77,689","77,778","78,667","77,689","340.12K","-0.11%"
"08/11/2020","77,778","79,289","79,289","77,778","242.25K","-0.79%"
"08/10/2020","78,400","78,222","79,911","77,689","610.37K","0.80%"
"08/07/2020","77,778","77,867","78,400","77,600","205.31K","0.00%"
"08/06/2020","77,778","78,222","78,400","77,422","373.88K","0.58%"
"08/05/2020","77,333","78,222","78,667","75,378","488.80K","-1.14%"
"08/04/2020","78,222","78,844","78,844","77,689","257.88K","0.46%"
"08/03/2020","77,867","75,556","78,311","75,556","184.85K","0.11%"
"07/31/2020","77,778","74,667","80,000","74,489","1.06M","2.82%"
"07/30/2020","75,644","74,222","76,000","74,222","272.28K","1.92%"
"07/29/2020","74,222","74,667","75,556","73,778","426.79K","-2.00%"
"07/28/2020","75,733","75,556","77,333","71,022","601.09K","0.23%"
"07/27/2020","75,556","74,578","76,444","73,689","928.21K","-3.41%"
"07/24/2020","78,222","79,911","80,000","74,667","758.73K","-2.22%"
"07/23/2020","80,000","80,000","80,267","79,556","204.39K","0.22%"
"07/22/2020","79,822","80,000","80,889","79,822","227.37K","-0.44%"
"07/21/2020","80,178","81,067","81,067","80,178","248.24K","0.00%"
"07/20/2020","80,178","80,889","81,244","80,178","250.20K","-1.42%"
"07/17/2020","81,333","81,333","81,778","80,889","241.35K","-1.61%"
"07/16/2020","82,667","80,800","82,667","80,533","369.06K","2.76%"
"07/15/2020","80,444","81,511","81,511","80,444","432.27K","-0.88%"
"07/14/2020","81,156","81,156","81,600","80,178","383.61K","0.00%"
"07/13/2020","81,156","81,333","81,422","80,889","393.54K","-0.11%"
"07/10/2020","81,244","80,889","81,778","80,889","217.50K","0.44%"
"07/09/2020","80,889","80,711","81,600","80,622","449.67K","0.22%"
"07/08/2020","80,711","80,711","81,333","80,089","210.88K","-0.22%"
"07/07/2020","80,889","81,333","81,956","80,889","378.97K","-0.44%"
"07/06/2020","81,244","80,178","81,689","80,178","319.52K","1.33%"
"07/03/2020","80,178","80,800","80,889","79,911","183.73K","0.33%"
"07/02/2020","79,911","80,533","80,978","79,556","473.29K","-1.21%"
"07/01/2020","80,889","80,444","81,333","79,111","103.57K","2.25%"
"06/30/2020","79,111","80,889","80,889","79,111","394.37K","0.00%"
"06/29/2020","79,111","81,333","81,689","79,111","404.29K","-2.73%"
"06/26/2020","81,333","83,111","83,911","81,333","250.02K","-2.03%"
"06/25/2020","83,022","82,933","83,911","82,489","190.65K","-1.37%"
"06/24/2020","84,178","84,000","84,533","83,556","241.11K","0.53%"
"06/23/2020","83,733","85,511","85,600","83,733","486.71K","-2.79%"
"06/22/2020","86,133","86,222","86,222","84,622","571.52K","-0.41%"
"06/19/2020","86,489","80,889","86,489","80,889","2.07M","6.92%"
"06/18/2020","80,889","81,689","82,222","80,800","351.96K","-0.98%"
"06/17/2020","81,689","82,667","83,022","80,445","428.49K","-1.61%"
"06/16/2020","83,022","81,333","84,267","79,911","740.79K","4.94%"
"06/15/2020","79,111","82,667","82,667","79,111","890.67K","-3.05%"
"06/12/2020","81,600","80,000","82,222","79,911","985.43K","-1.29%"
"06/11/2020","82,667","84,978","85,511","82,667","856.73K","-2.72%"
"06/10/2020","84,978","85,511","85,511","84,800","549.55K","-0.62%"
"06/09/2020","85,511","86,222","86,222","85,422","358.20K","0.21%"
"06/08/2020","85,333","84,622","86,756","84,622","542.45K","1.05%"
"06/05/2020","84,445","85,333","85,511","84,445","591.60K","-1.04%"
"06/04/2020","85,333","86,045","86,045","85,333","619.58K","-0.83%"
"06/03/2020","86,045","85,778","86,045","84,889","524.73K","0.10%"
"06/02/2020","85,956","86,400","86,400","85,778","564.41K","-0.51%"
"06/01/2020","86,400","86,222","86,400","85,778","541.68K","0.21%"
"05/29/2020","86,222","86,222","86,667","85,867","555.19K","0.00%"
"05/28/2020","86,222","86,133","86,667","85,600","354.14K","0.10%"
"05/27/2020","86,133","86,133","87,022","85,778","665.37K","0.00%"
"05/26/2020","86,133","86,222","86,667","85,689","405.00K","-0.21%"
"05/25/2020","86,311","85,511","86,311","85,333","243.45K","0.73%"
"05/22/2020","85,689","87,111","87,111","85,689","329.55K","-1.63%"
"05/21/2020","87,111","86,222","87,111","86,133","758.68K","1.45%"
"05/20/2020","85,867","85,689","86,222","85,422","286.57K","0.10%"
"05/19/2020","85,778","86,311","86,578","85,333","821.08K","0.00%"
"05/18/2020","85,778","86,222","86,222","84,889","258.12K","-0.52%"
"05/15/2020","86,222","85,333","86,667","85,156","368.61K","1.04%"
"05/14/2020","85,333","84,445","85,956","83,467","1.13M","1.05%"
"05/13/2020","84,445","84,533","85,333","81,333","2.98M","-2.06%"
"05/12/2020","86,222","86,578","86,578","84,445","866.28K","-0.51%"
"05/11/2020","86,667","87,111","87,111","85,245","1.53M","0.00%"
"05/08/2020","86,667","85,689","88,889","85,422","1.89M","1.56%"
"05/07/2020","85,333","84,445","85,333","83,556","695.03K","1.05%"
"05/06/2020","84,445","82,311","84,445","82,222","870.27K","2.48%"
"05/05/2020","82,400","81,600","82,667","81,600","309.04K","0.98%"
"05/04/2020","81,600","81,689","82,222","80,000","291.99K","-0.11%"
"04/29/2020","81,689","82,667","83,022","80,445","353.70K","-0.11%"
"04/28/2020","81,778","82,222","82,578","81,333","250.79K","0.00%"
"04/27/2020","81,778","84,445","84,445","81,778","510.44K","-1.08%"
"04/24/2020","82,667","82,667","83,467","82,133","337.77K","0.00%"
"04/23/2020","82,667","82,667","84,356","82,400","390.85K","0.54%"
"04/22/2020","82,222","81,778","82,489","80,445","994.58K","-0.54%"
"04/21/2020","82,667","84,889","84,889","82,222","1.00M","-3.33%"
"04/20/2020","85,511","85,422","85,689","84,356","1.19M","0.10%"
"04/17/2020","85,422","84,711","85,422","79,289","1.34M","0.21%"
"04/16/2020","85,245","85,333","85,333","84,178","951.28K","-0.10%"
"04/15/2020","85,333","84,978","85,333","84,356","1.32M","0.42%"
"04/14/2020","84,978","85,778","85,778","84,000","710.58K","-0.42%"
"04/13/2020","85,333","85,156","85,333","84,356","1.59M","1.05%"
"04/10/2020","84,445","85,333","86,045","83,289","1.11M","-1.04%"
"04/09/2020","85,333","83,556","86,489","83,378","1.76M","2.13%"
"04/08/2020","83,556","86,222","86,222","83,556","855.14K","-3.39%"
"04/07/2020","86,489","86,756","89,689","82,667","3.21M","0.00%"
"04/06/2020","86,489","81,778","86,489","81,156","3.04M","6.92%"
"04/03/2020","80,889","76,445","80,889","76,445","1.33M","5.81%"
"04/01/2020","76,445","73,333","77,333","72,000","492.55K","3.12%"
"03/31/2020","74,133","72,356","77,333","71,467","1.46M","2.46%"
"03/30/2020","72,356","71,822","72,889","71,822","991.40K","-6.22%"
"03/27/2020","77,156","72,889","77,689","70,667","1.29M","6.11%"
"03/26/2020","72,711","68,978","72,711","67,200","1.40M","6.93%"
"03/25/2020","68,000","63,556","68,000","60,445","1.58M","6.99%"
"03/24/2020","63,556","63,822","66,667","63,556","1.66M","-6.90%"
"03/23/2020","68,267","69,333","69,600","68,267","762.93K","-6.91%"
"03/20/2020","73,333","78,845","78,845","73,333","1.22M","-6.99%"
"03/19/2020","78,845","77,245","78,845","73,867","1.24M","-0.34%"
"03/18/2020","79,111","78,133","80,000","76,889","883.56K","0.56%"
"03/17/2020","78,667","79,556","82,045","77,867","766.50K","-4.32%"
"03/16/2020","82,222","81,778","82,222","76,978","1.09M","0.00%"
"03/13/2020","82,222","76,445","82,222","75,911","1.38M","0.76%"
"03/12/2020","81,600","80,889","82,045","80,267","2.13M","-5.36%"
"03/11/2020","86,222","87,111","87,111","80,978","1.18M","-0.72%"
"03/10/2020","86,845","82,667","88,178","81,067","928.68K","0.00%"
"03/09/2020","86,845","90,222","90,667","86,845","1.09M","-6.95%"
"03/06/2020","93,333","93,333","93,333","91,645","844.68K","-0.57%"
"03/05/2020","93,867","93,422","94,133","92,267","396.34K","0.09%"
"03/04/2020","93,778","92,978","93,778","92,000","499.29K","0.00%"
"03/03/2020","93,778","93,422","93,867","92,889","627.69K","0.09%"
"03/02/2020","93,689","92,445","93,689","91,289","834.90K","0.00%"
"02/28/2020","93,689","93,333","93,689","91,556","979.70K","-0.19%"
"02/27/2020","93,867","94,045","94,222","92,533","832.97K","-0.28%"
"02/26/2020","94,133","92,445","94,756","92,445","703.59K","-1.03%"
"02/25/2020","95,111","94,845","95,378","94,133","611.80K","-0.28%"
"02/24/2020","95,378","95,200","96,000","93,778","1.61M","-2.37%"
"02/21/2020","97,689","96,533","97,778","95,822","347.69K","-0.09%"
"02/20/2020","97,778","94,222","97,778","93,333","397.77K","4.76%"
"02/19/2020","93,333","92,000","95,111","92,000","984.74K","0.48%"
"02/18/2020","92,889","95,111","95,111","92,445","890.85K","-3.24%"
"02/17/2020","96,000","97,778","97,778","93,333","835.00K","-1.82%"
"02/14/2020","97,778","99,822","100,089","97,778","283.94K","-2.14%"
"02/13/2020","99,911","99,111","100,178","99,022","321.01K","0.36%"
"02/12/2020","99,556","100,800","100,800","99,556","509.39K","-1.23%"
"02/11/2020","100,800","100,889","101,511","100,445","326.96K","-0.26%"
"02/10/2020","101,067","100,445","101,422","100,445","216.79K","-0.61%"
"02/07/2020","101,689","101,333","101,689","99,556","1.46M","0.00%"
"02/06/2020","101,689","101,778","101,956","100,267","760.83K","-0.09%"
"02/05/2020","101,778","102,045","102,045","100,445","526.97K","-0.26%"
"02/04/2020","102,045","100,978","102,045","99,378","1.67M","0.00%"
"02/03/2020","102,045","101,156","102,045","99,822","855.47K","0.00%"
"01/31/2020","102,045","102,133","102,133","100,978","935.71K","-0.09%"
"01/30/2020","102,133","101,422","102,133","99,645","768.06K","0.00%"
"01/22/2020","102,133","102,133","102,133","101,511","418.25K","0.00%"
"01/21/2020","102,133","101,600","102,222","101,600","204.20K","0.00%"
"01/20/2020","102,133","102,133","102,133","101,600","417.00K","0.00%"
"01/17/2020","102,133","102,133","102,311","101,689","190.24K","-0.09%"
"01/16/2020","102,222","102,222","102,311","101,600","210.08K","0.00%"
"01/15/2020","102,222","102,222","102,222","101,600","231.30K","0.00%"
"01/14/2020","102,222","102,133","102,311","101,600","113.79K","0.09%"
"01/13/2020","102,133","101,956","102,311","101,778","165.02K","0.09%"
"01/10/2020","102,045","102,222","102,222","101,956","179.01K","0.09%"
"01/09/2020","101,956","101,600","102,311","101,511","308.10K","0.35%"
"01/08/2020","101,600","101,778","101,956","100,978","527.52K","-0.35%"
"01/07/2020","101,956","101,778","102,222","101,600","206.90K","0.17%"
"01/06/2020","101,778","102,222","102,222","101,689","339.65K","-0.69%"
"01/03/2020","102,489","102,222","102,489","101,600","280.06K","0.26%"
"01/02/2020","102,222","102,133","102,222","101,333","495.32K","0.00%"
"12/31/2019","102,222","102,222","102,222","101,422","691.46K","0.00%"
"12/30/2019","102,222","101,778","102,222","101,511","567.09K","-0.17%"
"12/27/2019","102,400","102,578","102,578","101,333","634.58K","-0.17%"
"12/26/2019","102,578","102,489","102,845","101,689","570.81K","-0.09%"
"12/25/2019","102,667","102,489","102,667","101,600","391.89K","0.00%"
"12/24/2019","102,667","102,756","102,756","101,600","506.21K","-0.17%"
"12/23/2019","102,845","102,933","102,933","101,600","665.30K","-0.09%"
"12/20/2019","102,933","102,933","102,933","101,956","944.10K","0.00%"
"12/19/2019","102,933","102,222","103,111","101,333","1.10M","0.00%"
"12/18/2019","102,933","102,222","103,022","101,778","952.98K","0.00%"
"12/17/2019","102,933","102,933","102,933","101,778","307.16K","0.00%"
"12/16/2019","102,933","103,111","103,111","102,045","424.14K","-0.17%"
"12/13/2019","103,111","102,933","103,111","102,133","332.29K","0.00%"
"12/12/2019","103,111","103,111","103,111","102,400","375.81K","0.09%"
"12/11/2019","103,022","103,022","103,022","101,778","339.04K","0.00%"
"12/10/2019","103,022","102,667","103,022","100,978","647.79K","0.00%"
"12/09/2019","103,022","102,933","103,022","102,222","211.87K","0.00%"
"12/06/2019","103,022","103,111","103,378","102,578","162.83K","0.09%"
"12/05/2019","102,933","103,111","103,200","102,667","188.16K","0.26%"
"12/04/2019","102,667","101,511","102,667","101,511","202.39K","0.43%"
"12/03/2019","102,222","102,222","103,378","101,511","337.65K","0.00%"
"12/02/2019","102,222","102,667","103,378","101,156","337.55K","-0.61%"
"11/29/2019","102,845","102,845","103,200","101,778","230.67K","0.00%"
"11/28/2019","102,845","102,311","103,111","101,600","262.10K","0.09%"
"11/27/2019","102,756","102,400","103,378","102,311","342.71K","0.35%"
"11/26/2019","102,400","103,111","103,111","102,311","1.16M","-0.69%"
"11/25/2019","103,111","103,289","103,289","102,667","263.45K","-0.17%"
"11/22/2019","103,289","103,022","103,911","102,489","347.56K","0.78%"
"11/21/2019","102,489","104,000","104,000","101,156","1.76M","-0.60%"
"11/20/2019","103,111","104,178","104,178","103,111","793.59K","-0.94%"
"11/19/2019","104,089","104,889","105,067","103,822","552.95K","-0.85%"
"11/18/2019","104,978","106,489","106,489","104,800","301.30K","-1.25%"
"11/15/2019","106,311","105,956","107,378","105,600","268.21K","0.25%"
"11/14/2019","106,045","105,778","106,489","105,600","281.36K","0.25%"
"11/13/2019","105,778","105,689","106,133","105,245","363.93K","-0.33%"
"11/12/2019","106,133","105,689","106,578","105,422","178.34K","0.42%"
"11/11/2019","105,689","107,111","107,111","105,689","316.46K","-1.33%"
"11/08/2019","107,111","108,089","108,089","106,667","554.57K","-0.25%"
"11/07/2019","107,378","108,445","108,711","107,378","277.58K","-0.90%"
"11/06/2019","108,356","108,000","108,889","107,556","582.53K","0.33%"
"11/05/2019","108,000","107,556","108,445","107,467","293.09K","-0.16%"
"11/04/2019","108,178","108,889","108,889","107,289","348.39K","-0.65%"
"11/01/2019","108,889","106,667","108,889","106,222","842.70K","2.94%"
"10/31/2019","105,778","106,667","107,022","105,778","945.81K","-0.50%"
"10/30/2019","106,311","104,889","106,578","104,711","676.05K","1.53%"
"10/29/2019","104,711","104,622","104,800","104,356","210.40K","0.08%"
"10/28/2019","104,622","104,000","104,978","103,733","301.91K","0.43%"
"10/25/2019","104,178","104,000","104,356","103,733","330.42K","0.00%"
"10/24/2019","104,178","104,089","104,178","103,556","446.52K","0.09%"
"10/23/2019","104,089","103,822","104,445","103,822","146.48K","0.26%"
"10/22/2019","103,822","104,889","104,889","103,822","197.65K","-0.09%"
"10/21/2019","103,911","104,000","105,156","103,111","231.28K","-0.09%"
"10/18/2019","104,000","104,000","104,000","103,556","294.14K","0.00%"
"10/17/2019","104,000","104,800","105,333","103,911","539.00K","-0.85%"
"10/16/2019","104,889","105,778","105,778","104,622","252.75K","-0.34%"
"10/15/2019","105,245","104,889","106,045","104,889","249.83K","0.34%"
"10/14/2019","104,889","105,333","106,489","104,445","402.92K","0.00%"
"10/11/2019","104,889","104,445","104,889","103,733","370.07K","0.94%"
"10/10/2019","103,911","104,445","104,622","103,822","307.65K","-0.09%"
"10/09/2019","104,000","103,911","105,156","103,733","249.22K","-0.09%"
"10/08/2019","104,089","104,178","104,267","103,467","397.96K","0.09%"
"10/07/2019","104,000","104,889","104,978","103,556","525.51K","-0.85%"
"10/04/2019","104,889","104,889","105,511","104,622","280.18K","0.00%"
"10/03/2019","104,889","104,178","104,889","104,089","731.77K","0.00%"
"10/02/2019","104,889","106,578","107,111","104,889","613.42K","-1.58%"
"10/01/2019","106,578","107,111","107,467","106,400","170.96K","0.08%"
"09/30/2019","106,489","106,667","107,733","106,311","347.27K","0.00%"
"09/27/2019","106,489","105,778","106,933","105,600","297.34K","0.67%"
"09/26/2019","105,778","106,667","106,667","105,600","375.75K","-0.58%"
"09/25/2019","106,400","106,756","106,933","105,778","288.66K","-0.33%"
"09/24/2019","106,756","105,778","107,022","105,778","290.34K","0.92%"
"09/23/2019","105,778","106,222","107,022","105,689","538.68K","-0.33%"
"09/20/2019","106,133","107,911","108,356","106,133","2.06M","-1.73%"
"09/19/2019","108,000","108,889","109,156","107,911","388.40K","-0.57%"
"09/18/2019","108,622","108,889","109,156","108,533","204.56K","-0.49%"
"09/17/2019","109,156","108,533","110,045","108,445","468.93K","0.00%"
"09/16/2019","109,156","108,445","110,845","108,445","372.00K","0.33%"
"09/13/2019","108,800","108,533","109,245","107,378","313.31K","0.74%"
"09/12/2019","108,000","108,000","108,533","107,822","211.70K","0.00%"
"09/11/2019","108,000","108,445","109,156","107,556","198.70K","-0.41%"
"09/10/2019","108,445","109,333","109,511","108,445","278.08K","-0.49%"
"09/09/2019","108,978","108,356","109,156","107,645","186.45K","1.24%"
"09/06/2019","107,645","108,445","109,333","107,556","315.37K","-0.74%"
"09/05/2019","108,445","109,245","109,689","108,445","341.00K","-0.33%"
"09/04/2019","108,800","109,333","109,778","108,178","433.69K","-0.49%"
"09/03/2019","109,333","109,778","110,578","108,622","196.20K","-0.40%"
"08/30/2019","109,778","108,889","110,133","108,445","248.30K","0.82%"
"08/29/2019","108,889","109,778","109,778","107,645","394.27K","0.41%"
"08/28/2019","108,445","108,622","109,778","108,356","273.07K","-0.41%"
"08/27/2019","108,889","111,022","111,733","108,889","446.92K","-1.84%"
"08/26/2019","110,933","111,111","111,111","109,689","400.42K","-0.16%"
"08/23/2019","111,111","112,089","112,089","110,756","577.41K","-0.87%"
"08/22/2019","112,089","109,333","112,445","109,067","755.97K","3.02%"
"08/21/2019","108,800","107,556","108,889","107,556","284.42K","1.16%"
"08/20/2019","107,556","108,356","108,889","107,556","232.36K","-0.74%"
"08/19/2019","108,356","108,889","108,889","108,000","238.44K","-0.08%"
"08/16/2019","108,445","106,311","108,711","106,311","390.80K","0.83%"
"08/15/2019","107,556","104,000","107,556","104,000","368.01K","2.02%"
"08/14/2019","105,422","106,222","106,667","105,067","340.22K","0.42%"
"08/13/2019","104,978","106,578","106,667","104,889","349.12K","-1.58%"
"08/12/2019","106,667","106,845","107,733","106,667","120.89K","-0.17%"
"08/09/2019","106,845","108,445","108,889","106,845","451.11K","-1.48%"
"08/08/2019","108,445","104,889","108,889","104,889","613.32K","3.39%"
"08/07/2019","104,889","106,489","106,845","104,533","389.19K","-1.50%"
"08/06/2019","106,489","103,111","106,489","102,667","496.79K","1.53%"
"08/05/2019","104,889","108,533","108,533","104,889","855.02K","-3.67%"
"08/02/2019","108,889","108,445","109,422","108,356","543.51K","-1.53%"
"08/01/2019","110,578","109,333","110,667","108,889","411.58K","1.97%"
"07/31/2019","108,445","108,889","109,511","106,845","457.30K","-0.41%"
"07/30/2019","108,889","110,578","111,111","108,445","412.50K","-1.53%"
"07/29/2019","110,578","109,333","110,578","108,533","637.73K","1.88%"
"07/26/2019","108,533","109,067","109,600","108,089","468.63K","-0.89%"
"07/25/2019","109,511","107,200","111,200","107,200","833.00K","0.98%"
"07/24/2019","108,445","107,111","108,622","106,845","744.60K","1.84%"
"07/23/2019","106,489","103,556","106,933","103,556","1.69M","2.83%"
"07/22/2019","103,556","103,111","103,556","102,222","445.39K","-10.73%"
"07/19/2019","116,000","114,800","116,000","114,800","476.26K","1.05%"
"07/18/2019","114,800","115,000","115,900","114,800","454.56K","-0.61%"
"07/17/2019","115,500","116,000","116,300","115,000","213.64K","-0.35%"
"07/16/2019","115,900","115,000","116,500","114,200","473.36K","1.49%"
"07/15/2019","114,200","116,000","116,200","113,800","514.90K","-1.55%"
"07/12/2019","116,000","116,900","117,000","116,000","169.92K","-0.43%"
"07/11/2019","116,500","117,300","117,500","115,600","363.38K","-0.26%"
"07/10/2019","116,800","117,000","117,500","116,500","377.06K","0.69%"
"07/09/2019","116,000","116,000","116,100","115,200","187.33K","0.00%"
"07/08/2019","116,000","116,500","116,700","115,800","285.84K","-0.60%"
"07/05/2019","116,700","116,000","116,800","115,800","307.40K","0.17%"
"07/04/2019","116,500","115,000","116,500","115,000","265.26K","0.95%"
"07/03/2019","115,400","115,500","116,000","114,300","260.17K","-0.35%"
"07/02/2019","115,800","117,100","117,300","115,800","268.15K","-1.19%"
"07/01/2019","117,200","116,700","117,200","116,100","562.11K","1.30%"
"06/28/2019","115,700","115,000","115,900","113,700","468.59K","0.70%"
"06/27/2019","114,900","117,000","117,000","114,900","398.28K","-1.71%"
"06/26/2019","116,900","116,300","117,000","116,000","515.02K","0.43%"
"06/25/2019","116,400","116,500","117,200","116,300","510.70K","0.00%"
"06/24/2019","116,400","115,000","116,600","115,000","228.39K","1.66%"
"06/21/2019","114,500","116,500","116,800","114,500","594.21K","-1.29%"
"06/20/2019","116,000","116,200","117,100","115,600","317.48K","0.09%"
"06/19/2019","115,900","114,700","115,900","114,500","135.22K","1.67%"
